Index,theta,x_upper,x_lower,y_upper,y_lower
A82,1.3588800000000003,2.434753521680041,2.234753521680041,2.434753521680041,0.9637096352564728
A82,1.5708,2.3379983103256525,2.1379983103256524,2.3379983103256525,0.9739999999968968
A83,-1.9801,2.1549335168258876,1.9549335168258875,2.1549335168258876,0.09199684510863856
A83,-1.83693,2.2170185284052475,2.0170185284052473,2.2170185284052475,0.07019431782505517
A83,-1.69376,2.281579142705729,2.0815791427057286,2.281579142705729,0.05747323532767598
A83,-1.5505900000000001,2.3472942778266677,2.1472942778266675,2.3472942778266677,0.05409390480264267
A83,-1.4074200000000001,2.4128192273003726,2.2128192273003724,2.4128192273003726,0.06012547634156065
A83,-1.26425,2.476813176363391,2.2768131763633908,2.476813176363391,0.07544452794668474
A83,-1.12108,2.5379666385931543,2.337966638593154,2.5379666385931543,0.09973759107329708
A83,-0.9779100000000001,2.595028251483434,2.395028251483434,2.595028251483434,0.1325075650299621
A83,-0.83474,2.6468303826498607,2.4468303826498605,2.6468303826498607,0.17308388898096835
A83,-0.69157,2.692313022694424,2.492313022694424,2.692313022694424,0.2206362634047271
A83,-0.5484,2.7305454758173964,2.530545475817396,2.7305454758173964,0.27419164023059195
A84,-1.9801,2.095237924486503,1.8952379244865027,2.095237924486503,-0.04561287931245753
A84,-1.83693,2.1775680485373936,1.9775680485373934,2.1775680485373936,-0.07452492636242683
A84,-1.69376,2.2631810370662926,2.0631810370662924,2.2631810370662926,-0.09139418793503831
A84,-1.5505900000000001,2.350325020596233,2.1503250205962328,2.350325020596233,-0.09587547406606081
A84,-1.4074200000000001,2.437216801420059,2.237216801420059,2.437216801420059,-0.08787708572097389
A84,-1.26425,2.5220783425688444,2.3220783425688443,2.5220783425688444,-0.06756269120113537
A84,-1.12108,2.6031731511778786,2.4031731511778784,2.6031731511778786,-0.03534797705497564
A84,-0.9779100000000001,2.678841811749771,2.478841811749771,2.678841811749771,0.008107857974515048
A84,-0.83474,2.747535942209598,2.547535942209598,2.747535942209598,0.06191559190954507
A84,-0.69157,2.8078498779208667,2.6078498779208665,2.8078498779208667,0.12497417538452946
A84,-0.5484,2.858549435323069,2.658549435323069,2.858549435323069,0.19599326204491538
A85,0.0,2.408,2.2079999999999997,2.408,-0.306
A85,0.11615,2.405102732570851,2.2051027325708508,2.405102732570851,-0.2561677230049402
A85,0.2323,2.3964499728813378,2.1964499728813376,2.3964499728813378,-0.2070069689543368
A85,0.34845000000000004,2.382158322600395,2.1821583226003947,2.382158322600395,-0.15918021157611184
A85,0.4646,2.3624203711832203,2.16242037118322,2.3624203711832203,-0.11333194810930605
A85,0.58075,2.337502100600787,2.137502100600787,2.337502100600787,-0.07008001427682839
A85,0.6969000000000001,2.30773930105658,2.1077393010565797,2.30773930105658,-0.030007258539797743
A85,0.81305,2.273533045991156,2.0735330459911556,2.273533045991156,0.006346312171585211
A85,0.9292,2.2353442873518365,2.0353442873518364,2.2353442873518365,0.03849080940915589
A85,1.04535,2.1936876439598563,1.993687643959856,2.1936876439598563,0.0659930647781572
A85,1.1615,2.1491244666808305,1.9491244666808303,2.1491244666808305,0.08848246716831587
A86,0.0,2.258,2.058,2.258,-0.306
A86,0.11615,2.256113407255438,2.0561134072554377,2.256113407255438,-0.2735510754450773
A86,0.2323,2.250479052108778,2.050479052108778,2.250479052108778,-0.24153942164468442
A86,0.34845000000000004,2.241172861228164,2.041172861228164,2.241172861228164,-0.21039641684025884
A86,0.4646,2.2283202417007018,2.0283202417007016,2.2283202417007018,-0.18054173365257137
A86,0.58075,2.212094391088885,2.0120943910888847,2.212094391088885,-0.15237768371514407
A86,0.6969000000000001,2.1927139634787034,1.9927139634787032,2.1927139634787034,-0.1262837962584729
A86,0.81305,2.170440122970985,1.970440122970985,2.170440122970985,-0.10261170370222356
A86,0.9292,2.1455730243221263,1.945573024322126,2.1455730243221263,-0.08168040317543335
A86,1.04535,2.1184477681599065,1.9184477681599064,2.1184477681599065,-0.06377195781887438
A86,1.1615,2.0894298852805404,1.8894298852805405,2.0894298852805404,-0.04912769579737569
A87,-2.8208,1.7591186756683341,1.559118675668334,1.7591186756683341,0.3216554852874234
A87,-2.73673,1.777314531609068,1.5773145316090678,1.777314531609068,0.2737255620436476
A87,-2.65266,1.7994708471655572,1.599470847165557,1.7994708471655572,0.22749284206600132
A87,-2.5685900000000004,1.8254311189184298,1.6254311189184296,1.8254311189184298,0.18328389493889638
A87,-2.4845200000000003,1.8550119738115116,1.6550119738115114,1.8550119738115116,0.14141099511855174
A87,-2.40045,1.8880044644263152,1.688004464426315,1.8880044644263152,0.10216991615017659
A87,-2.31638,1.924175544903675,1.7241755449036749,1.924175544903675,0.06583784144103635
A87,-2.23231,1.9632697170872002,1.7632697170872,1.9632697170872002,0.03267140634687729
A87,-2.14824,2.0050108352608467,1.8050108352608465,2.0050108352608467,0.002904885401630003
A87,-2.06417,2.049104056732655,1.8491040567326547,2.049104056732655,-0.02325146250491575
A87,-1.9801,2.095237924486503,1.8952379244865027,2.095237924486503,-0.04561287931245753
A88,-2.8728,1.8945175736972417,1.6945175736972415,1.8945175736972417,0.391838886872219
A88,-2.78353,1.9071743297062589,1.7071743297062587,1.9071743297062589,0.3527882081981947
A88,-2.69426,1.9232621133041607,1.7232621133041606,1.9232621133041607,0.31502139477052027
A88,-2.60499,1.9426528039234547,1.7426528039234546,1.9426528039234547,0.27883921552602864
A88,-2.51572,1.9651919771668271,1.765191977166827,1.9651919771668271,0.24452981962521256
A88,-2.42645,1.9907001346186524,1.7907001346186522,1.9907001346186524,0.21236644167782362
A88,-2.33718,2.0189741333420224,1.8189741333420222,2.0189741333420224,0.18260522574559787
A88,-2.24791,2.0497888036770093,1.8497888036770094,2.0497888036770093,0.1554831854514064
A88,-2.15864,2.0828987424562735,1.8828987424562735,2.0828987424562735,0.13121631644019957
A88,-2.06937,2.1180402673571237,1.9180402673571235,2.1180402673571237,0.10999787622380694
A88,-1.9801,2.1549335168258876,1.9549335168258875,2.1549335168258876,0.09199684510863856
A89,1.5708,2.337997759344887,2.137997759344887,2.337997759344887,1.1239999999958847
A89,1.75989,2.223339031523988,2.023339031523988,2.223339031523988,1.113126749785171
A89,1.94898,2.112767808976677,1.9127678089766769,2.112767808976677,1.0808954578463592
A89,2.13807,2.0102258031787636,1.8102258031787635,2.0102258031787636,1.0284551252521381
A89,2.32716,1.919368495110691,1.719368495110691,1.919368495110691,0.9576751774824827
A89,2.51625,1.8434348224058006,1.6434348224058004,1.8434348224058006,0.8710788219864319
A89,2.70534,1.7851317156940136,1.5851317156940135,1.7851317156940136,0.7717530993190088
A89,2.89443,1.7465376002609223,1.5465376002609221,1.7465376002609223,0.6632388344060998
A89,3.08352,1.7290283030549554,1.5290283030549552,1.7290283030549554,0.5494044110228148
A89,3.2726100000000002,1.7332280063555532,1.533228006355553,1.7332280063555532,0.43430786925096654
A89,3.4617,1.7589869965363891,1.558986996536389,1.7589869965363891,0.3220522419509715
A90,1.5708,2.3379983103256525,2.1379983103256524,2.3379983103256525,0.9739999999968968
A90,1.75476,2.2538532157906976,2.0538532157906975,2.2538532157906976,0.9662381216872734
A90,1.93872,2.172547734694447,1.9725477346944467,2.172547734694447,0.9432150369048838
A90,2.12268,2.0968255979938304,1.8968255979938302,2.0968255979938304,0.9057076815904513
A90,2.30664,2.0292421213673135,1.8292421213673136,2.0292421213673135,0.8549817771996671
A90,2.4906,1.9720779736516958,1.7720779736516956,1.9720779736516958,0.7927491177262288
A90,2.67456,1.9272622134983632,1.727262213498363,1.9272622134983632,0.7211098035819065
A90,2.8585200000000004,1.8963071914503935,1.6963071914503933,1.8963071914503935,0.6424813717064097
A90,3.0424800000000003,1.8802575142319622,1.680257514231962,1.8802575142319622,0.5595172134790519
A90,3.22644,1.879654793498756,1.6796547934987558,1.879654793498756,0.47501703349754143
A90,3.4104,1.8945193686364077,1.6945193686364075,1.8945193686364077,0.391832370877759
A91,0.3398,1.7576953123683554,1.5576953123683552,1.7576953123683554,0.30064822330578866
A91,0.4629,1.7322234794185478,1.5322234794185476,1.7322234794185478,0.36066873804574673
A91,0.586,1.6995745189625882,1.499574518962588,1.6995745189625882,0.4171073936340721
A91,0.7091,1.660242556159406,1.460242556159406,1.660242556159406,0.46911002015929226
A91,0.8321999999999999,1.614822859957835,1.4148228599578347,1.614822859957835,0.5158895847193585
A91,0.9552999999999999,1.5640028340084262,1.364002834008426,1.5640028340084262,0.5567381027582522
A91,1.0783999999999998,1.5085516131641228,1.3085516131641226,1.5085516131641228,0.5910373530466871
A91,1.2014999999999998,1.4493084230213866,1.2493084230213864,1.4493084230213866,0.6182682341412102
A91,1.3245999999999998,1.3871698786741122,1.187169878674112,1.3871698786741122,0.6380186207165215
A91,1.4476999999999998,1.3230764149071268,1.1230764149071266,1.3230764149071268,0.6499896008694805
A91,1.5708,1.2579980532012953,1.0579980532012951,1.2579980532012953,0.6539999999964246
A92,0.3869,1.8969974065316961,1.696997406531696,1.8969974065316961,0.3843503686299796
A92,0.49581000000000003,1.864912715441251,1.6649127154412509,1.864912715441251,0.45226354630955756
A92,0.60472,1.825636309951003,1.6256363099510027,1.825636309951003,0.5162869098315783
A92,0.71363,1.779633602440278,1.5796336024402777,1.779633602440278,0.5756618035711876
A92,0.82254,1.7274497097366157,1.5274497097366155,1.7274497097366157,0.6296846547288214
A92,0.93145,1.669702993662147,1.4697029936621469,1.669702993662147,0.6777153104345464
A92,1.04036,1.607077733651077,1.407077733651077,1.607077733651077,0.7191846233472666
A92,1.14927,1.5403160182653266,1.3403160182653264,1.5403160182653266,0.7536011958619613
A92,1.2581799999999999,1.4702089516911805,1.2702089516911803,1.4702089516911805,0.7805572030083366
A92,1.36709,1.397587279417045,1.1975872794170448,1.397587279417045,0.7997332250414713
A92,1.476,1.3233115441749208,1.1233115441749206,1.3233115441749208,0.8109020324598606
A93,1.676,1.2196955296549825,1.0196955296549823,1.2196955296549825,0.6614567500263685
A93,1.82256,1.1534082875062697,0.9534082875062696,1.1534082875062697,0.649498304629495
A93,1.96912,1.0895780535358366,0.8895780535358365,1.0895780535358366,0.6279877463087101
A93,2.11568,1.0295734381211177,0.8295734381211176,1.0295734381211177,0.5973862918183798
A93,2.26224,0.9746810249739718,0.7746810249739718,0.9746810249739718,0.5583500795677635
A93,2.4088,0.926077784968584,0.726077784968584,0.926077784968584,0.5117161010867163
A93,2.55536,0.8848058402234334,0.6848058402234335,0.8848058402234334,0.45848425474502585
A93,2.70192,0.8517501195310615,0.6517501195310615,0.8517501195310615,0.39979590651899377
A93,2.84848,0.8276193842347858,0.6276193842347858,0.8276193842347858,0.33690941749270786
A93,2.99504,0.8129310313843633,0.6129310313843633,0.8129310313843633,0.27117316281894666
A93,3.1416,0.8080000000124129,0.6080000000124129,0.8080000000124129,0.20399662065130494
A94,1.6781,0.7387349776973293,0.5387349776973294,0.7387349776973293,0.6613543020214387
A94,1.82445,0.6725665008782667,0.4725665008782668,0.6725665008782667,0.6492809307398116
A94,1.9707999999999999,0.6088660062460951,0.40886600624609515,0.6088660062460951,0.6276873992482854
A94,2.11715,0.5489954180883435,0.34899541808834356,0.5489954180883435,0.5970353798645033
A94,2.2635,0.49423477682842676,0.2942347768284268,0.49423477682842676,0.557980216473966
A94,2.40985,0.4457548716064166,0.2457548716064166,0.4457548716064166,0.5113569131984177
A94,2.5562,0.4045922086654782,0.20459220866547814,0.4045922086654782,0.4581622819066271
A94,2.70255,0.37162685072290036,0.17162685072290032,0.37162685072290036,0.3995336302559489
A94,2.8489,0.34756360112264983,0.14756360112264985,0.34756360112264983,0.33672444591691375
A94,2.99525,0.3329169350545458,0.13291693505454574,0.3329169350545458,0.2710775968550715
A94,3.1416,0.3280000000124129,0.12800000001241293,0.3280000000124129,0.20399662065130494
A95,1.5083,0.8260979476033369,0.6260979476033369,0.8260979476033369,0.8128091214727432
A95,1.67163,0.7265956369965193,0.5265956369965193,0.7265956369965193,0.810901560555035
A95,1.83496,0.6287277532024915,0.42872775320249157,0.6287277532024915,0.792839835099557
A95,1.99829,0.5350992885305932,0.33509928853059323,0.5350992885305932,0.7591047019601508
A95,2.16162,0.44820239281537944,0.24820239281537945,0.44820239281537944,0.710594103944772
A95,2.32495,0.37035003877341655,0.1703500387734165,0.37035003877341655,0.6485992688786536
A95,2.48828,0.3036144565958677,0.10361445659586768,0.3036144565958677,0.5747703404279845
A95,2.65161,0.24977197649027807,0.049771976490278064,0.24977197649027807,0.4910724555035162
A95,2.81494,0.21025574732176458,0.010255747321764569,0.21025574732176458,0.39973343735107525
A95,2.97827,0.18611758986224394,-0.013882410137756068,0.18611758986224394,0.3031844966048931
A95,3.1416,0.17800000001646069,-0.021999999983539326,0.17800000001646069,0.20399551868977392
A96,0.0,0.015000000000000041,-0.18499999999999997,0.015000000000000041,0.204
A96,0.15062,0.00809372411741019,-0.19190627588258982,0.00809372411741019,0.2955311964861881
A96,0.30124,-0.012468721082600526,-0.21246872108260054,-0.012468721082600526,0.38498980380910675
A96,0.45186000000000004,-0.04622172930700938,-0.2462217293070094,-0.04622172930700938,0.470350163535168
A96,0.60248,-0.09240101338642268,-0.29240101338642266,-0.09240101338642268,0.5496794160128792
A96,0.7531,-0.14996091143260146,-0.34996091143260144,-0.14996091143260146,0.6211812671334839
A96,0.9037200000000001,-0.21759806431216636,-0.4175980643121664,-0.21759806431216636,0.6832366627659828
A96,1.05434,-0.2937809282949563,-0.49378092829495623,-0.2937809282949563,0.7344404498538472
A96,1.20496,-0.3767844546065744,-0.5767844546065743,-0.3767844546065744,0.7736331940368731
A96,1.35558,-0.46472915061772313,-0.6647291506177231,-0.46472915061772313,0.7999274333349827
A96,1.5062,-0.5556236381872105,-0.7556236381872105,-0.5556236381872105,0.8127277734179609
A97,0.0,-0.12200000000000003,-0.32200000000000006,-0.12200000000000003,0.204
A97,0.15139,-0.1272612942535424,-0.32726129425354245,-0.1272612942535424,0.2733736945537476
A97,0.30278,-0.1429248238958116,-0.3429248238958116,-0.1429248238958116,0.3411604524966141
A97,0.45416999999999996,-0.16863228267247252,-0.3686322826724725,-0.16863228267247252,0.4058096386980298
A97,0.60556,-0.20379560751772155,-0.4037956075177216,-0.20379560751772155,0.4658423905847001
A97,0.75695,-0.24761043061006408,-0.4476104306100641,-0.24761043061006408,0.5198854474065135
A97,0.9083399999999999,-0.29907447944099697,-0.4990744794409969,-0.29907447944099697,0.5667025638404245
A97,1.05973,-0.3570105039914847,-0.5570105039914847,-0.3570105039914847,0.60522278934008
A97,1.21112,-0.4200932065526549,-0.6200932065526549,-0.4200932065526549,0.634564966335626
A97,1.3625099999999999,-0.48687955816588613,-0.6868795581658861,-0.48687955816588613,0.6540578868826575
A97,1.5139,-0.5558418081878835,-0.7558418081878835,-0.5558418081878835,0.6632556466730927
A98,1.5708,-0.7720026079756234,-0.9720026079756233,-0.7720026079756234,0.8139999999952101
A98,1.7162,-0.8748732170127259,-1.074873217012726,-0.8748732170127259,0.8065077232468356
A98,1.8616,-0.9755727957972159,-1.175572795797216,-0.9755727957972159,0.7841897652944396
A98,2.007,-1.071976186408355,-1.2719761864083552,-1.071976186408355,0.747517122995107
A98,2.1524,-1.1620488974250638,-1.362048897425064,-1.1620488974250638,0.6972637336105182
A98,2.2978,-1.2438900397118553,-1.4438900397118555,-1.2438900397118553,0.6344901416810151
A98,2.4432,-1.315772442670079,-1.5157724426700792,-1.315772442670079,0.5605211173567063
A98,2.5886,-1.376179104343497,-1.5761791043434972,-1.376179104343497,0.4769176985270205
A98,2.734,-1.4238352061373325,-1.6238352061373327,-1.4238352061373325,0.38544424676994393
A98,2.8794,-1.4577350165140643,-1.6577350165140645,-1.4577350165140643,0.2880312123702278
A98,3.0248,-1.4771631158919694,-1.6771631158919695,-1.4771631158919694,0.18673439421140867
A99,1.5708,-0.7720020569948579,-0.9720020569948579,-0.7720020569948579,0.6639999999962222
A99,1.71495,-0.852446762312519,-1.052446762312519,-0.852446762312519,0.6581915900060493
A99,1.8591,-0.9312227390348801,-1.1312227390348801,-0.9312227390348801,0.640887436409375
A99,2.00325,-1.006695916116687,-1.2066959161166873,-1.006695916116687,0.6124464838684097
A99,2.1474,-1.0773007333644142,-1.2773007333644144,-1.0773007333644142,0.5734586906290593
A99,2.29155,-1.1415726162679085,-1.3415726162679087,-1.1415726162679085,0.524732790860058
A99,2.4357,-1.1981783560591381,-1.3981783560591383,-1.1981783560591381,0.4672795188649236
A99,2.5798500000000004,-1.245943764816397,-1.445943764816397,-1.245943764816397,0.4022906431513733
A99,2.724,-1.2838780319567822,-1.4838780319567824,-1.2838780319567822,0.33111424526007005
A99,2.86815,-1.3111942768837461,-1.5111942768837463,-1.3111942768837461,0.2552267561505378
A99,3.0123,-1.3273258714606728,-1.527325871460673,-1.3273258714606728,0.1762023302009306
A991,2.421,-1.192792293846065,-1.3927922938460653,-1.192792293846065,0.47350486524505575
A991,2.48013,-1.213892981160762,-1.4138929811607621,-1.213892981160762,0.4479921411905431
A991,2.53926,-1.2334491030097432,-1.4334491030097434,-1.2334491030097432,0.4212770482267876
A991,2.5983899999999998,-1.2513923041311268,-1.451392304131127,-1.2513923041311268,0.39345296464166524
A991,2.65752,-1.2676598669666397,-1.4676598669666399,-1.2676598669666397,0.3646171450204554
A991,2.71665,-1.2821949308807015,-1.4821949308807016,-1.2821949308807015,0.33487038030816363
A991,2.77578,-1.294946690907584,-1.4949466909075841,-1.294946690907584,0.3043166455110703
A991,2.8349100000000003,-1.3058705753319524,-1.5058705753319526,-1.3058705753319524,0.2730627362689074
A991,2.89404,-1.3149284014820903,-1.5149284014820905,-1.3149284014820903,0.2412178955679686
A991,2.95317,-1.3220885091912558,-1.522088509191256,-1.3220885091912558,0.2088934318999128
A991,3.0123,-1.3273258714606728,-1.527325871460673,-1.3273258714606728,0.1762023302009306
A992,1.847,-0.92471490381624,-1.12471490381624,-0.92471490381624,0.6427746821746514
A992,1.9043999999999999,-0.9553720808508092,-1.1553720808508092,-0.9553720808508092,0.6331263364872745
A992,1.9618,-0.9854252567521619,-1.185425256752162,-0.9854252567521619,0.6217351251173459
A992,2.0192,-1.0147754407021925,-1.2147754407021927,-1.0147754407021925,0.6086385690688497
A992,2.0766,-1.043325957436686,-1.2433259574366862,-1.043325957436686,0.5938798065046831
A992,2.134,-1.0709827656796662,-1.2709827656796664,-1.0709827656796662,0.5775074506557819
A992,2.1914,-1.0976547679017694,-1.2976547679017696,-1.0976547679017694,0.5595754296961643
A992,2.2487999999999997,-1.1232541103823384,-1.3232541103823385,-1.1232541103823384,0.5401428091113186
A992,2.3062,-1.1476964725868837,-1.3476964725868839,-1.1476964725868837,0.5192735971450304
A992,2.3636,-1.1709013449067363,-1.3709013449067364,-1.1709013449067363,0.49703653396547876
A992,2.421,-1.192792293846065,-1.3927922938460653,-1.192792293846065,0.47350486524505575
A993,1.5708,-0.7720020569948579,-0.9720020569948579,-0.7720020569948579,0.6639999999962222
A993,1.59842,-0.7874672897225011,-0.9874672897225011,-0.7874672897225011,0.6637863547360192
A993,1.62604,-0.8029207237555461,-1.0029207237555462,-0.8029207237555461,0.6631456955413617
A993,1.65366,-0.8183505709687351,-1.018350570968735,-0.8183505709687351,0.6620785111172731
A993,1.6812799999999999,-0.8337450612292114,-1.0337450612292114,-0.8337450612292114,0.6605856155290046
A993,1.7088999999999999,-0.8490924513749645,-1.0490924513749644,-0.8490924513749645,0.6586681475810547
A993,1.73652,-0.8643810341727003,-1.0643810341727002,-0.8643810341727003,0.6563275699484704
A993,1.76414,-0.8795991472483048,-1.0795991472483049,-0.8795991472483048,0.6535656680610951
A993,1.79176,-0.8947351819830893,-1.0947351819830893,-0.8947351819830893,0.6503845487416148
A993,1.81938,-0.9097775923690287,-1.1097775923690287,-0.9097775923690287,0.6467866385984403
A993,1.847,-0.92471490381624,-1.12471490381624,-0.92471490381624,0.6427746821746514
A100,-0.9467,-1.5755378450173234,-1.7755378450173236,-1.5755378450173234,-0.24100983027118386
A100,-0.8651,-1.536375958220542,-1.7363759582205422,-1.536375958220542,-0.21030767554078375
A100,-0.7835,-1.4998468964549347,-1.699846896454935,-1.4998468964549347,-0.17651561539201824
A100,-0.7019,-1.466193755735974,-1.6661937557359743,-1.466193755735974,-0.13985853146103458
A100,-0.6203000000000001,-1.4356404932096012,-1.6356404932096014,-1.4356404932096012,-0.10058037173367626
A100,-0.5387,-1.408390436747402,-1.6083904367474022,-1.408390436747402,-0.05894252710429712
A100,-0.45710000000000006,-1.384624931826846,-1.5846249318268462,-1.384624931826846,-0.01522209185435533
A100,-0.37550000000000006,-1.3645021347014095,-1.5645021347014096,-1.3645021347014095,0.03028998037293265
A100,-0.29390000000000005,-1.348155959891886,-1.5481559598918861,-1.348155959891886,0.07729081283013328
A100,-0.21230000000000004,-1.335695189003177,-1.5356951890031771,-1.335695189003177,0.1254676212698011
A100,-0.1307,-1.3272027467972762,-1.5272027467972764,-1.3272027467972762,0.17449979548176917
A101,-2.2007,-2.2913308215105097,-2.49133082151051,-2.2913308215105097,-0.2389313955436214
A101,-2.0753,-2.2268575350076705,-2.4268575350076707,-2.2268575350076705,-0.28000284086248106
A101,-1.9499,-2.1577536394527126,-2.3577536394527128,-2.1577536394527126,-0.3126880043497079
A101,-1.8244999999999998,-2.0851043814013503,-2.2851043814013505,-2.0851043814013503,-0.33647357976094905
A101,-1.6990999999999998,-2.0100506857817986,-2.2100506857817988,-2.0100506857817986,-0.3509860250030499
A101,-1.5736999999999999,-1.9337712381661318,-2.133771238166132,-1.9337712381661318,-0.35599742844979176
A101,-1.4482999999999997,-1.8574639740271892,-2.0574639740271894,-1.8574639740271892,-0.3514290881946295
A101,-1.3228999999999997,-1.7823272656841826,-1.9823272656841828,-1.7823272656841826,-0.33735274802982596
A101,-1.1974999999999998,-1.709541102387821,-1.9095411023878213,-1.709541102387821,-0.313989470741469
A101,-1.0720999999999998,-1.640248559103512,-1.8402485591035123,-1.640248559103512,-0.28170616641478297
A101,-0.9467,-1.5755378450173234,-1.7755378450173236,-1.5755378450173234,-0.24100983027118386
A1011,-2.2007,-2.2913308215105097,-2.49133082151051,-2.2913308215105097,-0.2389313955436214
A1011,-2.15653,-2.2692146525841195,-2.4692146525841197,-2.2692146525841195,-0.25431710386585615
A1011,-2.11236,-2.2464406885699626,-2.4464406885699628,-2.2464406885699626,-0.26871125238667637
A1011,-2.06819,-2.2230533539956894,-2.4230533539956896,-2.2230533539956894,-0.2820857628475688
A1011,-2.0240199999999997,-2.1990982698735566,-2.399098269873557,-2.1990982698735566,-0.2944145459691534
A1011,-1.9798499999999999,-2.1746221647088113,-2.3746221647088115,-2.1746221647088113,-0.30567355234280136
A1011,-1.9356799999999998,-2.1496727833477154,-2.3496727833477156,-2.1496727833477154,-0.3158408193431377
A1011,-1.8915099999999998,-2.1242987938430256,-2.3242987938430257,-2.1242987938430256,-0.3248965139699128
A1011,-1.84734,-2.0985496925185974,-2.2985496925185975,-2.0985496925185974,-0.33282297153567586
A1011,-1.80317,-2.0724757074183064,-2.2724757074183066,-2.0724757074183064,-0.33960473012378056
A1011,-1.759,-2.046127700327624,-2.2461277003276243,-2.046127700327624,-0.34522856074950903
A1012,-1.759,-2.046127700327624,-2.2461277003276243,-2.046127700327624,-0.34522856074950903
A1012,-1.7227999999999999,-2.0243655932255553,-2.2243655932255555,-2.0243655932255553,-0.34896649756689735
A1012,-1.6865999999999999,-2.002482459772847,-2.202482459772847,-2.002482459772847,-0.3519143692506136
A1012,-1.6503999999999999,-1.9805069733714649,-2.180506973371465,-1.9805069733714649,-0.3540683132135237
A1012,-1.6141999999999999,-1.9584679284331563,-2.1584679284331565,-1.9584679284331563,-0.35542550714952625
A1012,-1.5779999999999998,-1.936394202650224,-2.1363942026502243,-1.936394202650224,-0.35598417273161176
A1012,-1.5417999999999998,-1.914314719157173,-2.114314719157173,-1.914314719157173,-0.35574357794199873
A1012,-1.5056,-1.892258408632819,-2.092258408632819,-1.892258408632819,-0.3547040380312948
A1012,-1.4694,-1.8702541713925067,-2.0702541713925067,-1.8702541713925067,-0.3528669151054241
A1012,-1.4332,-1.8483308395201203,-2.0483308395201205,-1.8483308395201203,-0.35023461634086483
A1012,-1.397,-1.8265171390894896,-2.02651713908949,-1.8265171390894896,-0.3468105908305328
A1013,-1.397,-1.8265171390894896,-2.02651713908949,-1.8265171390894896,-0.3468105908305328
A1013,-1.3519700000000001,-1.7995787061064823,-1.9995787061064825,-1.7995787061064823,-0.3414532735014282
A1013,-1.30694,-1.7729087385317195,-1.9729087385317197,-1.7729087385317195,-0.3348887590406453
A1013,-1.26191,-1.7465613059451186,-1.9465613059451188,-1.7465613059451186,-0.32713035607101104
A1013,-1.21688,-1.720589824032613,-1.9205898240326131,-1.720589824032613,-0.31819379365512035
A1013,-1.17185,-1.6950469462934201,-1.8950469462934203,-1.6950469462934201,-0.30809718940689135
A1013,-1.12682,-1.6699844572925322,-1.8699844572925324,-1.6699844572925322,-0.29686101276067
A1013,-1.08179,-1.6454531676748496,-1.8454531676748498,-1.6454531676748496,-0.2845080434723535
A1013,-1.0367600000000001,-1.6215028111537984,-1.8215028111537985,-1.6215028111537984,-0.2710633254366621
A1013,-0.99173,-1.5981819436832732,-1.7981819436832733,-1.5981819436832732,-0.2565541159141925
A1013,-0.9467,-1.5755378450173234,-1.7755378450173236,-1.5755378450173234,-0.24100983027118386
A102,2.1949,-1.5735280005201298,-1.77352800052013,-1.5735280005201298,-0.24230355453736022
A102,2.28957,-1.623169685306627,-1.8231696853066273,-1.623169685306627,-0.2817487642390437
A102,2.38424,-1.668860379168289,-1.8688603791682892,-1.668860379168289,-0.32570990538997047
A102,2.47891,-1.710190889173666,-1.910190889173666,-1.710190889173666,-0.37379327444359656
A102,2.57358,-1.7467910709647287,-1.946791070964729,-1.7467910709647287,-0.42556825034617884
A102,2.66825,-1.7783331436650474,-1.9783331436650475,-1.7783331436650474,-0.48057115105713744
A102,2.7629200000000003,-1.8045346253926162,-2.0045346253926164,-1.8045346253926162,-0.5383093861542694
A102,2.85759,-1.8251608630876928,-2.025160863087693,-1.8251608630876928,-0.598265868334247
A102,2.95226,-1.8400271339992331,-2.0400271339992333,-1.8400271339992331,-0.6599036443002603
A102,3.04693,-1.8490003000096067,-2.049000300009607,-1.8490003000096067,-0.7226707035638748
A102,3.1416,-1.85199999998192,-2.0519999999819203,-1.85199999998192,-0.7860049220948385
A1021,2.982,-1.8434857064422414,-2.0434857064422416,-1.8434857064422414,-0.6795262465552726
A1021,2.99796,-1.8451007098453651,-2.0451007098453653,-1.8451007098453651,-0.6900966705344759
A1021,3.01392,-1.8465468107600207,-2.0465468107600207,-1.8465468107600207,-0.7006915226446685
A1021,3.0298800000000004,-1.8478236408408888,-2.047823640840889,-1.8478236408408888,-0.7113081042054541
A1021,3.04584,-1.848930874858671,-2.048930874858671,-1.848930874858671,-0.7219437110015932
A1021,3.0618,-1.8498682307829346,-2.0498682307829346,-1.8498682307829346,-0.7325956339718115
A1021,3.07776,-1.8506354698539464,-2.0506354698539466,-1.8506354698539464,-0.7432611598988408
A1021,3.0937200000000002,-1.8512323966434907,-2.0512323966434907,-1.8512323966434907,-0.753937572100519
A1021,3.10968,-1.8516588591046488,-2.051658859104649,-1.8516588591046488,-0.7646221511217739
A1021,3.1256399999999998,-1.8519147486105254,-2.0519147486105256,-1.8519147486105254,-0.7753121754273121
A1021,3.1416,-1.85199999998192,-2.0519999999819203,-1.85199999998192,-0.7860049220948385
A1022,2.596,-1.7547293318472326,-1.9547293318472327,-1.7547293318472326,-0.43832038822815256
A1022,2.6346000000000003,-1.7677198135352317,-1.9677198135352318,-1.7677198135352317,-0.46068123320002985
A1022,2.6732,-1.7798377044817029,-1.979837704481703,-1.7798377044817029,-0.4835267299412257
